index,index,group,energ_kcal,lipid_tot,carbohydrt,protein,name
1641,1804,21.0,337.69,18.93,28.28,2.84,"GORDA DE FRIJOL (FRITA), PREPARACION ESTANDARIZADA"
1642,1805,21.0,145.47,27.6,2.29,3.79,"GORDA DE FRIJOL, PREPARACION ESTANDARIZADA"
1643,1806,21.0,307.0,38.5,15.8,4.1,"GORDA DE MAIZ PROMEDIO, INDUSTRIALIZADA"
1644,1807,21.0,278.57,23.1,19.54,2.54,"GORDA DE MANTECA, PREPARACION ESTANDARIZADA"
1645,1808,21.0,206.72,20.14,13.21,2.61,"GORDA DE PAPA CON QUESO (FRITA), PREPARACION ESTANDARIZADA"
1646,1809,21.0,165.93,26.69,4.19,5.6,"GORDA DE PAPA CON QUESO, PREPARACION ESTANDARIZADA"
1647,1810,21.0,365.1,19.36,30.1,5.16,"GORDA DE QUESO (FRITA), PREPARACION ESTANDARIZADA"
1648,1811,21.0,374.83,21.86,31.24,2.5,"GORDA DE REQUESON (FRITA), PREPARACION ESTANDARIZADA"
1649,1812,21.0,151.18,26.85,2.78,4.79,"GORDA DE REQUESON, PREPARACION ESTANDARIZADA"
1650,1813,21.0,211.52,23.08,13.32,6.27,"GORDA, TLACOYO, SOPE, TACO, FRITOS (PROMEDIO)"
1651,1814,21.0,179.0,9.6,10.87,10.94,"GRINGA, PREPARACION ESTANDARIZADA"
1652,1815,21.0,150.89,17.28,5.9,7.2,"HUARACHE DE BISTEC, PREPARACION ESTANDARIZADA"
1653,1816,21.0,155.3,20.0,7.31,2.91,"HUARACHE, PREPARACION ESTANDARIZADA"
1654,1817,21.0,210.52,23.77,8.65,9.67,"MOLLETES, PREPARACION ESTANDARIZADA"
1655,1818,21.0,175.75,15.93,7.97,13.45,"PAMBAZO DE ATUN, PREPARACION ESTANDARIZADA"
1656,1819,21.0,234.72,25.34,11.01,8.2,"PAMBAZO DE PAPA CON CHORIZO, PREPARACION ESTANDARIZADA"
1657,1820,21.0,252.48,20.08,16.45,6.33,"PAMBAZO DE POLLO, PREPARACION ESTANDARIZADA"
1658,1821,21.0,174.5,13.52,11.25,4.82,"PANUCHO, PREPARACION ESTANDARIZADA"
1659,1822,21.0,295.76,10.73,19.45,18.96,"QUESADILLA DE BISTEC CON QUESO, PREPARACION ESTANDARIZADA"
1660,1823,21.0,242.5,14.77,16.07,8.26,"QUESADILLA DE CAZON, PREPARACION ESTANDARIZADA"
1661,1824,21.0,177.07,29.54,4.07,6.18,"QUESADILLA DE GARBANZO, PREPARACION ESTANDARIZADA"
1662,1825,21.0,157.62,27.72,3.7,3.53,"QUESADILLA DE HUITLACOCHE, PREPARACION ESTANDARIZADA"
1663,1826,21.0,195.48,9.22,10.06,16.6,"QUESADILLA DE LOMO, PREPARACION ESTANDARIZADA"
1664,1827,21.0,174.58,24.28,5.62,6.92,"QUESADILLA DE PAPA CON QUESO, PREPARACION ESTANDARIZADA"
1665,1828,21.0,187.15,14.91,7.35,14.81,"QUESADILLA DE POLLO, PREPARACION ESTANDARIZADA"
1666,1829,21.0,246.67,13.13,12.5,20.0,"QUESADILLA DE PUERCO CON QUESO, PREPARACION ESTANDARIZADA"
1667,1830,21.0,257.39,22.52,12.77,13.59,"QUESADILLA DE QUESO, PREPARACION ESTANDARIZADA"
1668,1831,21.0,231.11,10.5,18.73,5.42,"QUESADILLA DE SESOS, PREPARACION ESTANDARIZADA"
1669,1832,21.0,193.12,21.44,8.77,7.87,"QUESADILLA DE VERDURAS CON QUESO, PREPARACION ESTANDARIZADA"
1670,1833,21.0,163.76,27.52,4.72,3.51,"QUESADILLA DE VERDURAS SIN QUESO, PREPARACION ESTANDARIZADA"
1671,1834,21.0,222.47,18.06,11.52,11.46,"QUESADILLA FRITA (PROMEDIO), PREPARACION ESTANDARIZADA"
1672,1835,21.0,178.05,16.8,10.17,4.14,"SOPE SENCILLO (FRIJOLES, SALSA, CREMA, QUESO, CEBOLLA), PREPARACION ESTANDARIZAD"
1673,1836,21.0,250.43,31.24,15.35,5.67,"SOPE,QUESADILLA Y GORDA PROMEDIO"
1674,1837,21.0,180.49,24.59,6.07,7.13,"TACO ACORAZADO PROMEDIO, PREPARACION ESTANDARIZADA"
1675,1838,21.0,197.7,23.28,7.92,8.54,"TACO AL PASTOR, PREPARACION ESTANDARIZADA"
1676,1839,21.0,200.46,23.67,8.65,6.81,"TACO DE BARBACOA, PREPARACION ESTANDARIZADA"
1677,1840,21.0,233.92,25.0,8.01,14.8,"TACO DE BISTEC, PREPARACION ESTANDARIZADA"
1678,1841,21.0,289.23,29.05,17.4,4.5,"TACO DE CANASTA (TODOS SABORES), PREPARACION ESTANDARIZADA"
1679,1842,21.0,238.87,14.63,17.58,5.46,"TACO DE VISCERAS, PREPARACION ESTANDARIZADA"
1680,1843,21.0,296.66,17.56,18.88,14.26,"TACOS DE CABEZA DE RES, PREPARACION ESTANDARIZADA"
1681,1844,21.0,227.64,28.21,8.89,8.87,"TACOS DE CARNITAS, PREPARACION ESTANDARIZADA"
1682,1845,21.0,219.48,13.87,14.03,7.43,"TAMAL (PROMEDIO), PREPARACION ESTANDARIZADA"
1683,1846,21.0,243.32,17.54,16.43,6.68,"TAMAL CON CERDO, PREPARACION ESTANDARIZADA"
1684,1847,21.0,209.46,16.26,14.46,3.52,"TAMAL CON RES, PREPARACION ESTANDARIZADA"
1685,1848,21.0,96.93,3.79,1.06,11.99,"TAMAL DE PESCADO (SIN MASA), PREPRACION ESTANDARIZADA"
1686,1849,21.0,212.2,12.13,15.11,5.04,"TAMAL DE PESCADO, PREPARACION ESTANDARIZADA"
1687,1850,21.0,156.54,10.58,10.99,4.04,"TAMAL OAXAQUENO, PREPARACION ESTANDARIZADA"
1688,1851,21.0,233.34,16.97,17.51,1.9,"TAMAL SIN CARNE (DE SAL), PREPARACION ESTANDARIZADA"
1689,1852,21.0,174.76,23.71,5.42,7.55,"TLACOYO, PREPARACION ESTANDARIZADA"
1690,1853,21.0,251.56,8.34,18.24,14.01,"TLAYUDA, PREPARACION ESTANDARIZADA"
1691,1854,21.0,259.51,24.22,13.77,10.46,"TORTA (PROMEDIO), PREPARACION ESTANDARIZADA"
1692,1855,21.0,238.19,34.99,8.19,5.83,"TORTA DE FRIJOLES REFRITOS, PREPARACION ESTANDARIZADA"
1693,1856,21.0,312.25,30.75,15.22,12.68,"TORTA DE QUESO, PREPARACION ESTANDARIZADA"
1694,1857,21.0,206.74,26.22,8.28,5.89,"TORTA DE TAMAL PROMEDIO, PREPARACION ESTANDARIZADA"
1695,1858,21.0,203.53,13.05,14.51,4.57,"TOSTADA DE PATA, PREPARACION ESTANDARIZADA"
1696,1859,21.0,180.05,10.28,9.83,12.66,"TOSTADA DE POLLO O TINGA, PREPARACION ESTANDARIZADA"
1697,1860,21.0,255.0,20.44,13.78,12.74,"TOSTADA PREPARADA (PROMEDIO), INDUSTRIALIZADA"
1698,1861,21.0,243.84,14.58,16.38,9.22,"TOSTADA PREPARADA (PROMEDIO), PREPARACION ESTANDARIZADA"
1699,1862,21.0,254.82,16.69,16.99,8.01,"TOSTADA SENCILLA DE FRIJOL, PREPARACION ESTANDARIZADA"
1700,1863,21.0,158.99,27.23,5.73,2.51,"UCHEPO  DULCE (TAMAL DE ELOTE), PREPARACION ESTANDARIZADA"
1701,1864,21.0,163.0,35.47,0.87,3.3,UCHEPO (PROMEDIO)
1702,1865,21.0,100.04,19.7,1.93,2.82,"UCHEPO DE LECHE (TAMAL DE ELOTE), PREPARACION ESTANDARIZADA"
1703,1866,21.0,112.01,11.6,6.47,3.72,"UCHEPO SALADO (TAMAL DE ELOTE), PREPARACION ESTANDARIZADA"
1704,1867,22.0,379.0,22.0,24.0,19.0,"ALITAS, ""WINGS-STOP BONELESS AJO PARMESANO"""
1705,1868,22.0,276.0,21.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS ATÓMICAS"""
1706,1869,22.0,276.0,22.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS CAJÚN"""
1707,1870,22.0,310.0,28.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS HAWAIIAN"""
1708,1871,22.0,328.0,29.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS HICKORY SMOKED BBQ"""
1709,1872,22.0,310.0,29.0,12.0,19.0,"ALITAS, ""WINGS-STOP BONELESS KOREANO PICANTE Q"""
1710,1873,22.0,362.0,22.0,22.0,17.0,"ALITAS, ""WINGS-STOP BONELESS LOUSIANA RUB"""
1711,1874,22.0,293.0,29.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS MANGO HABANERO"""
1712,1875,22.0,362.0,21.0,22.0,17.0,"ALITAS, ""WINGS-STOP BONELESS MILD"""
1713,1876,22.0,276.0,21.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS ORIGINAL HOT"""
1714,1877,22.0,362.0,21.0,22.0,17.0,"ALITAS, ""WINGS-STOP BONELESS PIMIENTA LIMÓN"""
1715,1878,22.0,276.0,21.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS, SIN SALSA"""
1716,1879,22.0,345.0,3.0,26.0,28.0,"ALITAS, ""WINGS-STOP JUMBO ATÓMICAS AJO PARMESANO"""
1717,1880,22.0,276.0,9.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO ATÓMICAS HAWAIIAN"""
1718,1881,22.0,241.0,2.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO ATÓMICAS"""
1719,1882,22.0,241.0,3.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO CAJÚN"""
1720,1883,22.0,293.0,12.0,14.0,28.0,"ALITAS, ""WINGS-STOP JUMBO KOREANO PICANTE Q"""
1721,1884,22.0,328.0,3.0,24.0,26.0,"ALITAS, ""WINGS-STOP JUMBO LOUSIANA RUB"""
1722,1885,22.0,276.0,10.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO MANGO HABANERO"""
1723,1886,22.0,328.0,2.0,24.0,26.0,"ALITAS, ""WINGS-STOP JUMBO MILD"""
1724,1887,22.0,328.0,3.0,24.0,26.0,"ALITAS, ""WINGS-STOP JUMBO PIMIENTA LIMÓN"""
1725,1888,22.0,241.0,2.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO SALSA ORIGINAL"""
1726,1889,22.0,293.0,14.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO WINGS HICKORY SMOKED BBQ"""
1727,1890,22.0,241.0,2.0,14.0,26.0,"ALITAS, ""WING-STOP JUMBO SIN SALSA"""
1728,1891,22.0,240.25,22.8,7.18,21.93,CHICKEN BAKE
1729,1892,22.0,157.43,5.52,13.09,4.91,"COMIDA CHINA, PREPARACION ESTANDARIZADA"
1730,1893,22.0,270.0,51.0,20.0,10.0,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", 1/2 DE LIBRA"
1731,1894,22.0,257.0,50.0,18.0,11.0,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", 1/3 DE LIBRA"
1732,1895,22.0,209.0,10.9,18.3,12.1,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", DOBLE"
1733,1896,22.0,206.0,13.0,17.3,10.7,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", SENCILLA"
1734,1897,22.0,206.0,11.9,15.2,11.0,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM BURGER"", DOBLE"
1735,1898,22.0,202.0,14.8,13.2,9.0,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM BURGER"", SENCILLA"
1736,1899,22.0,212.0,11.7,13.0,12.4,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM THICKBURGER"", 1/2 DE LIBRA"
1737,1900,22.0,209.0,13.3,12.1,11.0,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM THICKBURGER"", 1/3 DE LIBRA"
1738,1901,22.0,282.04,18.64,16.57,14.76,"HAMBURGUESA (PROMEDIO), PREPARACION ESTANDARIZADA"
1739,1902,22.0,257.0,20.08,14.96,11.82,HAMBURGUESA BIG MAC MCDONALD'S
1740,1903,22.0,261.0,26.76,10.55,14.85,HAMBURGUESA BURGER KING
1741,1904,22.0,286.0,23.71,14.81,14.57,HAMBURGUESA CON QUESO BURGER KING
1742,1905,22.0,263.0,27.81,11.79,12.97,HAMBURGUESA CON QUESO MCDONALD'S
1743,1906,22.0,258.0,19.95,14.22,14.59,HAMBURGUESA CUARTO DE LIBRA CON QUESO MCDONALD'S
1744,1907,22.0,244.0,22.17,11.55,14.1,HAMBURGUESA CUARTO DE LIBRA MCDONALD'S
1745,1908,22.0,286.0,26.22,14.69,12.14,HAMBURGUESA DE POLLO BURGER KING
1746,1909,22.0,264.0,30.28,10.09,12.92,HAMBURGUESA MCDONALD'S
1747,1910,22.0,260.0,26.69,12.45,10.29,HAMBURGUESA PESCADO BURGER KING
1748,1911,22.0,282.0,26.39,14.64,11.26,HAMBURGUESA PESCADO MCDONALD'S
1749,1912,22.0,263.0,29.57,10.18,13.3,"HAMBURGUESA REGULAR, CON CONDIMENTOS"
1750,1913,22.0,254.0,24.97,11.5,13.06,"HAMBURGUESA REGULAR, CON CONDIMENTOS Y VEGETALES"
1751,1914,22.0,297.0,31.5,12.01,16.52,"HAMBURGUESA REGULAR, SENCILLA"
1752,1915,22.0,250.0,16.7,15.33,11.19,HAMBURGUESA WHOPPER CON QUESO BURGER KING
1753,1916,22.0,252.0,13.74,15.66,13.94,HAMBURGUESA WHOPPER DOBLE SIN QUESO BURGER KING
1754,1917,22.0,233.0,18.55,12.84,10.74,HAMBURGUESA WHOPPER SIN QUESO BURGER KING
1755,1918,22.0,236.0,20.0,13.0,10.0,"HAMBURGUESA, ""CARLS JR FAMOUS STAR"" CON QUESO"
1756,1919,22.0,242.0,15.0,17.0,11.0,"HAMBURGUESA, ""CARLS JR ORIGINAL SIX DOLLAR THICKBURGER"" 1/2 DE LIBRA"
1757,1920,22.0,231.0,17.0,14.0,14.0,"HAMBURGUESA, ""CARLS JR ORIGINAL SIX DOLLAR THICKBURGER"", 1/3 DE LIBRA"
1758,1921,22.0,236.0,15.0,14.0,12.0,"HAMBURGUESA, ""CARLS JR SUPER STAR"" CON QUESO"
1759,1922,22.0,260.0,19.5,16.5,16.5,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", 1/2 DE LIBRA"
1760,1923,22.0,246.0,22.3,16.5,15.7,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", 1/3 DE LIBRA"
1761,1924,22.0,304.0,23.0,17.0,17.0,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", DOBLE"
1762,1925,22.0,300.0,30.0,14.0,14.0,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", SENCILLA"
1763,1926,22.0,236.0,28.0,9.0,12.0,"HAMBURGUESA, ""CARLS JR, BIG"""
1764,1927,22.0,287.0,17.0,18.0,15.0,"HAMBURGUESA, ""CARLS JR, THE BIG CARL"""
1765,1928,22.0,311.0,13.0,20.0,19.0,"HAMBURGUESA, ""WENDY BACONATOR"", DOBLE."
1766,1929,22.0,238.0,12.0,15.0,14.0,"HAMBURGUESA, ""WENDY DAVE´S"" DOBLE, CON QUESO"
1767,1930,22.0,228.0,16.0,14.0,12.0,"HAMBURGUESA, ""WENDY DAVE´S"" SENCILLA,  CON QUESO"
1768,1931,22.0,294.0,18.0,19.0,17.0,"HAMBURGUESA, ""WENDY DAVE´S"" SENCILLA, WENDY BACONATOR"
1769,1932,22.0,253.0,10.0,17.0,17.0,"HAMBURGUESA, ""WENDY DAVE´S"" TRIPLE, CON QUESO"
1770,1933,22.0,308.0,23.86,18.25,11.19,"HOT DOG, INDUSTRIALIZADO"
1771,1934,22.0,196.86,16.24,11.79,7.3,"HOT DOG, PREPARACION ESTANDARIZADA"
1772,1935,22.0,308.0,23.86,18.25,11.19,HOTDOG SENCILLO
1773,1936,22.0,379.26,37.28,20.11,12.3,"NACHOS PREPARADOS CON QUESO Y CHILE, PREPARACION ESTANDARIZADA"
1774,1937,22.0,244.12,12.98,14.52,14.13,"NUGGETS DE PESCADO, PREPARACION ESTANDARIZADA"
1775,1938,22.0,248.82,18.24,13.9,11.02,NUGGETS DE POLLO PARA PREPARAR
1776,1939,22.0,378.55,11.43,33.5,9.12,"NUGGETS DE POLLO, PREPARACION ESTANDARIZADA"
1777,1940,22.0,146.76,23.84,4.41,2.31,"PAPAS A LA FRANCESA, INDUSTRIALIZADAS O DE CADENA DE RESTAURANTE"
1778,1941,22.0,204.27,16.73,14.81,1.44,"PAPAS A LA FRANCESA, PREPARACION ESTANDARIZADA"
1779,1942,22.0,244.0,25.38,10.9,11.02,PIZZA CARNE Y VEGETALES MASA REGULAR
1780,1943,22.0,244.0,25.38,10.9,11.02,"PIZZA DE CARNE Y VEGETALES, REGULAR"
1781,1944,22.0,282.0,31.98,11.91,11.74,"PIZZA DE PEPERONI, REGULAR"
1782,1945,22.0,257.0,33.24,8.97,10.8,PIZZA DE QUESO DOMINO'S MASA CLASICA
1783,1946,22.0,298.0,28.18,15.1,12.33,PIZZA DE QUESO DOMINO'S MASA CRUNCHY
1784,1947,22.0,302.0,31.2,13.95,12.85,PIZZA DE QUESO MASA DELGADA
1785,1948,22.0,271.0,33.17,10.54,10.81,PIZZA DE QUESO MASA GRUESA
1786,1949,22.0,295.0,26.26,15.66,12.29,PIZZA DE QUESO PAPA JOHN'S MASA DELGADA
1787,1950,22.0,260.0,32.74,9.25,11.53,PIZZA DE QUESO PAPA JOHN'S MASA ORIGINAL
1788,1951,22.0,303.0,28.64,14.1,15.29,PIZZA DE QUESO PIZZA HUT MASA CRISPY
1789,1952,22.0,271.0,31.22,10.89,11.93,PIZZA DE QUESO PIZZA HUT MASA DELGADA
1790,1953,22.0,280.0,29.93,12.56,11.73,PIZZA DE QUESO PIZZA HUT MASA PAN
1791,1954,22.0,280.0,30.62,12.35,11.5,"PIZZA DE SALCHICHA, REGULAR"
1792,1955,22.0,265.0,33.48,9.83,10.76,PIZZA DE SARTEN DE QUESO DOMINO'S
1793,1956,22.0,283.0,31.89,12.1,11.52,PIZZA DE SARTEN PEPPERONI DOMINO'S
1794,1957,22.0,244.0,25.72,11.1,10.33,PIZZA EXTRAVAGANZZA DOMINO'S MASA CLASICA
1795,1958,22.0,273.0,31.86,11.18,11.25,PIZZA PEPPERONI DOMINO'S MASA CLASICA
1796,1959,22.0,287.0,31.84,12.58,11.49,PIZZA PEPPERONI MASA GRUESA
1797,1960,22.0,282.0,31.98,11.91,11.74,PIZZA PEPPERONI MASA REGULAR
1798,1961,22.0,275.0,30.04,11.86,11.97,PIZZA PEPPERONI PAPA JOHN'S MASA ORIGINAL
1799,1962,22.0,280.0,31.55,11.38,12.86,PIZZA PEPPERONI PIZZA HUT MASA DELGADA
1800,1963,22.0,298.0,30.49,14.21,11.97,PIZZA PEPPERONI PIZZA HUT MASA PAN
1801,1964,22.0,266.0,33.33,9.69,11.39,PIZZA PROMEDIO (REBANADA)
1802,1965,22.0,243.0,25.62,10.72,10.9,PIZZA SUPREMA PIZZA HUT MASA DELGADA
1803,1966,22.0,240.0,26.69,10.21,10.27,PIZZA THE WORKS PAPA JOHN'S MASA ORIGINAL
1804,1967,22.0,265.0,31.0,10.0,12.7,"PIZZA, ""BENEDETTI´S HAWAINA"" MEDIANA"
1805,1968,22.0,313.0,31.0,13.0,13.9,"PIZZA, ""BENEDETTI´S MEDIANA CUATRO INGREDIENTES"""
1806,1969,22.0,182.0,24.0,6.0,9.0,"PIZZA, ""LITTLE CAESARS 14´´HOT-N-READY HULA HAWAIIAN"" CON JAMÓN JULIANO"
1807,1970,22.0,201.0,21.0,9.0,9.0,"PIZZA, ""LITTLE CAESARS 14´´HOT-N-READY SUPREMA"""
1808,1971,22.0,247.0,27.0,11.0,10.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY PEPPERONI DEEP DISH"""
1809,1972,22.0,244.0,23.0,12.0,11.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY THREE MEAT TREAT"""
1810,1973,22.0,228.0,26.0,9.0,10.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY"" CON PEPPERONI"
1811,1974,22.0,212.0,27.0,7.0,10.0,"PIZZA, ""LITTLE CAESARS PIZZA 14´´HOT-N-READY"" QUESO"
1812,1975,22.0,116.33,13.94,4.24,5.4,"SUSHI (TODOS SABORES), PREPARACION ESTANDARIZADA"
